"id","date","day","time","vol","mass.init","mass.final","notes","date.time","start.time","time.d","temp.vol","temp.grav","pres.vol","pres.grav","mass.tot","mass.vent","mass.leak","cmass.tot","cmass.leak","cmass.vent","vBg","cvBg","xCH4","xCH4.lim.flag","vCH4","cvCH4","rvBg","rvCH4"
"I2","09122018",27.1458333333285,"1600",12,183.6725,183.6595,NA,2018-12-09 16:00:00,2018-11-12 12:30:00,27.1458333333333,20,30,1013.25,1500,0.0140999999999849,0.0130000000000052,0.00109999999997967,0.22799999999998,0.00190000000000623,0.226099999999974,10.9224487591493,170.918118999422,0.528677854878651,"",5.77445678000906,90.3606245125084,2.54916146080633,1.34768521283842
"I3","12112018",0,"1230",0,183.7484,183.7484,NA,2018-11-12 12:30:00,2018-11-12 12:30:00,0,20,30,1013.25,1500,0,0,0,0,0,0,0,0,0.523461392125661,"",0,0,NA,NA
"I3","13112018",0.840277777773736,"0840",28,183.7478,183.7115,NA,2018-11-13 08:40:00,2018-11-12 12:30:00,0.840277777777778,20,30,1013.25,1500,0.0369000000000028,0.0363000000000113,0.000599999999991496,0.0369000000000028,0.000599999999991496,0.0363000000000113,25.4857137713484,25.4857137713484,0.523461392125661,"",13.3407872100662,13.3407872100662,30.3301056452411,15.8766393243763
"I3","14112018",1.84375,"0845",18.25,183.7125,183.6903,NA,2018-11-14 08:45:00,2018-11-12 12:30:00,1.84375,20,30,1013.25,1500,0.0211999999999932,0.022199999999998,-0.00100000000000477,0.058099999999996,-0.000400000000013279,0.0585000000000093,16.6112241545396,42.0969379258881,0.523461392125661,"",8.69533452084671,22.0361217309129,16.5537458702678,8.66524685814482
"I3","15112018",2.85069444444525,"0855",15,183.6873,183.6684,NA,2018-11-15 08:55:00,2018-11-12 12:30:00,2.85069444444444,20,30,1013.25,1500,0.0219000000000165,0.0189000000000021,0.00300000000001432,0.0800000000000125,0.00260000000000105,0.0774000000000115,13.6530609489367,55.7499988748247,0.523461392125661,"",7.14685029110688,29.1829720220198,13.5589019079095,7.09756166840959
"I3","16112018",3.80902777777374,"0755",11.5,183.6695,183.6548,NA,2018-11-16 07:55:00,2018-11-12 12:30:00,3.80902777777778,20,30,1013.25,1500,0.0135999999999967,0.0147000000000048,-0.00110000000000809,0.0936000000000092,0.00149999999999295,0.0921000000000163,10.4673467275181,66.2173456023428,0.523461392125661,"",5.47925188984861,34.6622239118684,10.9224487591493,5.71748023288551
"I3","17112018",4.86111111110949,"0910",10.8,183.6529,183.6405,NA,2018-11-17 09:10:00,2018-11-12 12:30:00,4.86111111111111,20,30,1013.25,1500,0.0142999999999915,0.0123999999999853,0.00190000000000623,0.107900000000001,0.00339999999999918,0.104500000000002,9.8302038832344,76.0475494855772,0.523461392125661,"",5.14573220959696,39.8079561214653,9.34356012663864,4.89099299130008
"I3","18112018",5.85902777777665,"0907",8.2,183.6433,183.6338,NA,2018-11-18 09:07:00,2018-11-12 12:30:00,5.85902777777778,20,30,1013.25,1500,0.00669999999999504,0.00950000000000273,-0.00280000000000769,0.114599999999996,0.000599999999991496,0.114000000000004,7.46367331875205,83.5112228043293,0.523461392125661,"",3.9069448258051,43.7149009472704,7.47925510021082,3.9151012868193
"I3","19112018",6.8395833333343,"0839",7.2,183.6313,183.6228,NA,2018-11-19 08:39:00,2018-11-12 12:30:00,6.83958333333333,20,30,1013.25,1500,0.0109999999999957,0.00849999999999795,0.00249999999999773,0.125599999999991,0.00309999999998922,0.122500000000002,6.5534692554896,90.0646920598189,0.523461392125661,"",3.43048813973131,47.1453890870017,6.68342473647664,3.49851481672314
"I3","21112018",8.91666666666424,"1030",13.1,183.6265,183.6108,NA,2018-11-21 10:30:00,2018-11-12 12:30:00,8.91666666666667,20,30,1013.25,1500,0.0120000000000005,0.0156999999999812,-0.00369999999998072,0.137599999999992,-0.000599999999991496,0.138199999999983,11.923673228738,101.988365288557,0.523461392125661,"",6.24158258756668,53.3869716745684,5.74058490450778,3.00497456572919
"I3","23112018",10.878472222219,"0935",11,183.6144,183.6018,NA,2018-11-23 09:35:00,2018-11-12 12:30:00,10.8784722222222,20,30,1013.25,1500,0.00900000000001455,0.012599999999992,-0.0035999999999774,0.146600000000007,-0.0041999999999689,0.150799999999975,10.0122446958869,112.000609984444,0.523461392125661,"",5.24102354681172,58.6279952213801,5.10358667684146,2.67153058669341
"I3","25112018",13.125,"1530",12.33,183.6009,183.5867,NA,2018-11-25 15:30:00,2018-11-12 12:30:00,13.125,20,30,1013.25,1500,0.0150999999999897,0.0141999999999882,0.000900000000001455,0.161699999999996,-0.00329999999996744,0.164999999999964,11.2228161000259,123.22342608447,0.523461392125661,"",5.87471093928986,64.50270616067,4.99562756848141,2.61501816153861
"I3","28112018",15.8541666666642,"0900",12.33,183.5848,183.5714,NA,2018-11-28 09:00:00,2018-11-12 12:30:00,15.8541666666667,20,30,1013.25,1500,0.0152999999999963,0.0133999999999901,0.00190000000000623,0.176999999999992,-0.00139999999996121,0.178399999999954,11.2228161000259,134.446242184496,0.523461392125661,"",5.87471093928986,70.3774170999599,4.11217689161256,2.15256584035048
"I3","01122018",18.909722222219,"1020",11,183.5727,183.5592,NA,2018-12-01 10:20:00,2018-11-12 12:30:00,18.9097222222222,20,30,1013.25,1500,0.0122000000000071,0.0134999999999934,-0.00129999999998631,0.1892,-0.00269999999994752,0.191899999999947,10.0122446958869,144.458486880383,0.523461392125661,"",5.24102354681172,75.6184406467716,3.2767346277448,1.71524406986565
"I3","05122018",22.8611111111095,"0910",11.8,183.5546,183.5396,NA,2018-12-05 09:10:00,2018-11-12 12:30:00,22.8611111111111,20,30,1013.25,1500,0.019599999999997,0.0149999999999864,0.0046000000000106,0.208799999999997,0.00190000000006307,0.206899999999933,10.7404079464968,155.198894826879,0.523461392125661,"",5.62218889567075,81.2406295424423,2.7181348757391,1.4228386660397
"I3","09122018",27.1458333333285,"1600",11.6,183.539,183.5262,NA,2018-12-09 16:00:00,2018-11-12 12:30:00,27.1458333333333,20,30,1013.25,1500,0.0134000000000185,0.0127999999999986,0.000600000000019918,0.222200000000015,0.00250000000008299,0.219699999999932,10.5583671338444,165.757261960724,0.523461392125661,"",5.52689755845599,86.7675271008983,2.46418941211278,1.28990802012587
"L1","12112018",0,"1230",0,185.2874,185.2874,NA,2018-11-12 12:30:00,2018-11-12 12:30:00,0,20,30,1013.25,1500,0,0,0,0,0,0,0,0,0.496972892058111,"",0,0,NA,NA
"L1","13112018",0.840277777773736,"0840",30,185.287,185.2481,NA,2018-11-13 08:40:00,2018-11-12 12:30:00,0.840277777777778,20,30,1013.25,1500,0.0392999999999972,0.0389000000000124,0.000399999999984857,0.0392999999999972,0.000399999999984857,0.0389000000000124,27.3061218978733,27.3061218978733,0.496972892058111,"",13.5704023704774,13.5704023704774,32.4965417627584,16.1499003417252
"L1","14112018",1.84375,"0845",48.5,185.2492,185.1973,NA,2018-11-14 08:45:00,2018-11-12 12:30:00,1.84375,20,30,1013.25,1500,0.0507999999999811,0.0518999999999892,-0.00110000000000809,0.0900999999999783,-0.000700000000023238,0.0908000000000015,44.1448970682286,71.4510189661019,0.496972892058111,"",21.9388171656052,35.5092195360826,43.992146559342,21.8629043034404
"L1","15112018",2.85069444444525,"0855",156,185.194,185.0059,NA,2018-11-15 08:55:00,2018-11-12 12:30:00,2.85069444444444,20,30,1013.25,1500,0.191400000000016,0.188099999999991,0.00330000000002428,0.281499999999994,0.00260000000000105,0.278899999999993,141.991833868941,213.442852835043,0.496972892058111,"",70.5660923264826,106.075311862565,141.012579842259,70.0794296207827
"L1","16112018",3.80902777777374,"0755",186,185.0063,184.7724,NA,2018-11-16 07:55:00,2018-11-12 12:30:00,3.80902777777778,20,30,1013.25,1500,0.233499999999992,0.233900000000006,-0.000400000000013279,0.514999999999986,0.00219999999998777,0.512799999999999,169.297955766815,382.740808601858,0.496972892058111,"",84.13649469696,190.211806559525,176.658736452328,87.7946031620453
"L1","17112018",4.86111111110949,"0910",128.5,184.7718,184.6023,NA,2018-11-17 09:10:00,2018-11-12 12:30:00,4.86111111111111,20,30,1013.25,1500,0.170099999999991,0.169499999999999,0.000599999999991496,0.685099999999977,0.00279999999997926,0.682299999999998,116.961222129224,499.702030731082,0.496972892058111,"",58.1265568202116,248.338363379737,111.171062617876,55.2490045023794
"L1","18112018",5.85902777777665,"0907",67,184.6049,184.5165,NA,2018-11-18 09:07:00,2018-11-12 12:30:00,5.85902777777778,20,30,1013.25,1500,0.0858000000000061,0.0883999999999787,-0.00259999999997262,0.770899999999983,0.000200000000006639,0.770699999999977,60.9836722385838,560.685702969666,0.496972892058111,"",30.3072319607329,278.64559534047,61.1109867944055,30.3705038437407
"L1","19112018",6.8395833333343,"0839",44.5,184.5132,184.4549,NA,2018-11-19 08:39:00,2018-11-12 12:30:00,6.83958333333333,20,30,1013.25,1500,0.0615999999999985,0.0583000000000027,0.00329999999999586,0.832499999999982,0.0035000000000025,0.828999999999979,40.5040808151788,601.189783784845,0.496972892058111,"",20.1294301828749,298.775025523345,41.3072778851681,20.5285973536401
"L1","21112018",8.91666666666424,"1030",52,184.4595,184.395,NA,2018-11-21 10:30:00,2018-11-12 12:30:00,8.91666666666667,20,30,1013.25,1500,0.059899999999999,0.0644999999999811,-0.00459999999998217,0.892399999999981,-0.00109999999997967,0.89349999999996,47.3306112896471,648.520395074492,0.496972892058111,"",23.5220307754942,322.297056298839,22.787054582779,11.3245484174897
"L1","23112018",10.878472222219,"0935",33.1,184.3988,184.3589,NA,2018-11-23 09:35:00,2018-11-12 12:30:00,10.8784722222222,20,30,1013.25,1500,0.0361000000000047,0.0398999999999887,-0.00379999999998404,0.928499999999985,-0.00489999999996371,0.933399999999949,30.1277544939869,678.648149568479,0.496972892058111,"",14.9726772820934,337.269733580932,15.3571562730411,7.63209036680161
"L1","25112018",13.125,"1530",25,184.3579,184.3274,NA,2018-11-25 15:30:00,2018-11-12 12:30:00,13.125,20,30,1013.25,1500,0.0314999999999941,0.0304999999999893,0.00100000000000477,0.95999999999998,-0.00389999999995894,0.963899999999938,22.7551015815611,701.40325115004,0.496972892058111,"",11.3086686420645,348.578402222997,10.1290096684538,5.03384322861605
"L1","28112018",15.8541666666642,"0900",22.66,184.3268,184.2988,NA,2018-11-28 09:00:00,2018-11-12 12:30:00,15.8541666666667,20,30,1013.25,1500,0.0286000000000115,0.0279999999999916,0.000600000000019918,0.988599999999991,-0.00329999999993902,0.99189999999993,20.625224073527,722.028475223567,0.496972892058111,"",10.2501772571673,358.828579480164,7.55733401167401,3.75579014003076
"L1","01122018",18.909722222219,"1020",20.1,184.2999,184.2747,NA,2018-12-01 10:20:00,2018-11-12 12:30:00,18.9097222222222,20,30,1013.25,1500,0.0241000000000042,0.0252000000000123,-0.00110000000000809,1.0127,-0.00439999999994711,1.01709999999994,18.2951016715751,740.323576895142,0.496972892058111,"",9.09216958821987,367.920749068384,5.98748781978823,2.97561913796287
"L1","05122018",22.8611111111095,"0910",21.6,184.2694,184.2433,NA,2018-12-05 09:10:00,2018-11-12 12:30:00,22.8611111111111,20,30,1013.25,1500,0.0313999999999908,0.0260999999999854,0.00530000000000541,1.04409999999999,0.000900000000058299,1.04319999999993,19.6604077664688,759.983984661611,0.496972892058111,"",9.77068970674375,377.691438775128,4.97556892508174,2.47272287833234
"L1","09122018",27.1458333333285,"1600",21.1,184.243,184.217,NA,2018-12-09 16:00:00,2018-11-12 12:30:00,27.1458333333333,20,30,1013.25,1500,0.026299999999992,0.025999999999982,0.000300000000009959,1.07039999999998,0.00120000000006826,1.06919999999991,19.2053057348376,779.189290396448,0.496972892058111,"",9.54451633390246,387.23595510903,4.48227556858446,2.22756945232083
"L2","12112018",0,"1230",0,188.50425,188.50425,NA,2018-11-12 12:30:00,2018-11-12 12:30:00,0,20,30,1013.25,1500,0,0,0,0,0,0,0,0,0.491945135461382,"",0,0,NA,NA
"L2","13112018",0.840277777773736,"0840",31,188.5035,188.4641,NA,2018-11-13 08:40:00,2018-11-12 12:30:00,0.840277777777778,20,30,1013.25,1500,0.0401500000000112,0.0394000000000005,0.000750000000010687,0.0401500000000112,0.000750000000010687,0.0394000000000005,28.2163259611358,28.2163259611358,0.491945135461382,"",13.8808842971735,13.8808842971735,33.579759821517,16.5193994941569
"L2","14112018",1.84375,"0845",48,188.4655,188.4084,NA,2018-11-14 08:45:00,2018-11-12 12:30:00,1.84375,20,30,1013.25,1500,0.0557000000000016,0.0570999999999913,-0.00139999999998963,0.0958500000000129,-0.000649999999978945,0.0964999999999918,43.6897950365973,71.9061209977331,0.491945135461382,"",21.4929821375589,35.3738664347324,43.538619275225,21.4186119571521
"L2","15112018",2.85069444444525,"0855",167.7,188.4049,188.2022,NA,2018-11-15 08:55:00,2018-11-12 12:30:00,2.85069444444444,20,30,1013.25,1500,0.206199999999995,0.202699999999993,0.0035000000000025,0.302050000000008,0.00285000000002356,0.299199999999985,152.641221409112,224.547342406845,0.491945135461382,"",75.0911063430964,110.464972777829,151.588523330428,74.5732366441785
"L2","16112018",3.80902777777374,"0755",182,188.2036,187.9747,NA,2018-11-16 07:55:00,2018-11-12 12:30:00,3.80902777777778,20,30,1013.25,1500,0.227499999999992,0.228899999999982,-0.00139999999998963,0.52955,0.00145000000003392,0.528099999999966,165.657139513765,390.20448192061,0.491945135461382,"",81.4942239382442,191.959196716073,172.85962384045,85.037451065994
"L2","17112018",4.86111111110949,"0910",124,187.9725,187.8119,NA,2018-11-17 09:10:00,2018-11-12 12:30:00,4.86111111111111,20,30,1013.25,1500,0.162800000000004,0.160599999999988,0.00220000000001619,0.692350000000005,0.00365000000005011,0.688699999999955,112.865303844543,503.069785765153,0.491945135461382,"",55.5235371886939,247.482733904767,107.27791256511,52.7748472288576
"L2","18112018",5.85902777777665,"0907",63.5,187.8126,187.7285,NA,2018-11-18 09:07:00,2018-11-12 12:30:00,5.85902777777778,20,30,1013.25,1500,0.0834000000000117,0.0841000000000065,-0.000699999999994816,0.775750000000016,0.0029500000000553,0.772799999999961,57.7979580171652,560.867743782318,0.491945135461382,"",28.4334242861456,275.916158190913,57.9186218126082,28.4927842533401
"L2","19112018",6.8395833333343,"0839",41.8,187.725,187.6705,NA,2018-11-19 08:39:00,2018-11-12 12:30:00,6.83958333333333,20,30,1013.25,1500,0.0579999999999927,0.0544999999999902,0.0035000000000025,0.833750000000009,0.0064500000000578,0.827299999999951,38.0465298443702,598.914273626689,0.491945135461382,"",18.7168052781242,294.632963469037,38.8009936089894,19.0879600570105
"L2","21112018",8.91666666666424,"1030",54.1,187.6746,187.6082,NA,2018-11-21 10:30:00,2018-11-12 12:30:00,8.91666666666667,20,30,1013.25,1500,0.0622999999999934,0.0663999999999874,-0.004099999999994,0.896050000000002,0.0023500000000638,0.893699999999939,49.2420398224982,648.156313449187,0.491945135461382,"",24.2243819508737,318.85734541991,23.7073010178527,11.6626914106513
"L2","23112018",10.878472222219,"0935",36.5,187.612,187.568,NA,2018-11-23 09:35:00,2018-11-12 12:30:00,10.8784722222222,20,30,1013.25,1500,0.0401999999999987,0.0439999999999827,-0.00379999999998404,0.936250000000001,-0.00144999999992024,0.937699999999921,33.2224483090792,681.378761758266,0.491945135461382,"",16.3436218337688,335.200967253679,16.9346285186103,8.33090812057593
"L2","25112018",13.125,"1530",24,187.5669,187.5375,NA,2018-11-25 15:30:00,2018-11-12 12:30:00,13.125,20,30,1013.25,1500,0.0305000000000177,0.0294000000000096,0.00110000000000809,0.966750000000019,-0.000349999999912143,0.967099999999931,21.8448975182987,703.223659276565,0.491945135461382,"",10.7464910687795,345.947458322459,9.72384928171563,4.78360035209966
"L2","28112018",15.8541666666642,"0900",21.1,187.5363,187.5093,NA,2018-11-28 09:00:00,2018-11-12 12:30:00,15.8541666666667,20,30,1013.25,1500,0.0281999999999982,0.0270000000000152,0.00119999999998299,0.994950000000017,0.00085000000007085,0.994099999999946,19.2053057348376,722.428965011402,0.491945135461382,"",9.44795673130194,355.395415053761,7.03705858986415,3.46184674124041
"L2","01122018",18.909722222219,"1020",17.1,187.5113,187.4903,NA,2018-12-01 10:20:00,2018-11-12 12:30:00,18.9097222222222,20,30,1013.25,1500,0.0190000000000055,0.021000000000015,-0.00200000000000955,1.01395000000002,-0.0011499999999387,1.01509999999996,15.5644894817878,737.99345449319,0.491945135461382,"",7.65687488650536,363.052289940266,5.09383292131237,2.50588632649266
"L2","05122018",22.8611111111095,"0910",18.5,187.4854,187.4627,NA,2018-12-05 09:10:00,2018-11-12 12:30:00,22.8611111111111,20,30,1013.25,1500,0.0275999999999783,0.0226999999999862,0.00489999999999213,1.04155,0.00375000000005343,1.03779999999995,16.8387751703552,754.832229663545,0.491945135461382,"",8.28375353218416,371.33604347245,4.26148264416723,2.09641565665118
"L2","09122018",27.1458333333285,"1600",20.5,187.4612,187.4368,NA,2018-12-09 16:00:00,2018-11-12 12:30:00,27.1458333333333,20,30,1013.25,1500,0.0259000000000071,0.0243999999999858,0.00150000000002137,1.06745000000001,0.00525000000007481,1.06219999999993,18.6591832968801,773.491412960425,0.491945135461382,"",9.17929445458245,380.515337927033,4.35481749554414,2.14233128275506
"L3","12112018",0,"1230",0,184.1758,184.1758,NA,2018-11-12 12:30:00,2018-11-12 12:30:00,0,20,30,1013.25,1500,0,0,0,0,0,0,0,0,0.494997916702892,"",0,0,NA,NA
"L3","13112018",0.840277777773736,"0840",28.5,184.1746,184.1394,NA,2018-11-13 08:40:00,2018-11-12 12:30:00,0.840277777777778,20,30,1013.25,1500,0.0364000000000146,0.0352000000000032,0.00120000000001141,0.0364000000000146,0.00120000000001141,0.0352000000000032,25.9408158029797,25.9408158029797,0.494997916702892,"",12.8406497800484,12.8406497800484,30.8717146746204,15.2814344489832
"L3","14112018",1.84375,"0845",48,184.1405,184.0832,NA,2018-11-14 08:45:00,2018-11-12 12:30:00,1.84375,20,30,1013.25,1500,0.0561999999999898,0.0572999999999979,-0.00110000000000809,0.0926000000000045,0.00010000000000332,0.0925000000000011,43.6897950365973,69.630610839577,0.494997916702892,"",21.6263575242921,34.4670073043405,43.538619275225,21.5515258373568
"L3","15112018",2.85069444444525,"0855",163.6,184.0796,183.8813,NA,2018-11-15 08:55:00,2018-11-12 12:30:00,2.85069444444444,20,30,1013.25,1500,0.201899999999995,0.198299999999989,0.00360000000000582,0.294499999999999,0.00370000000000914,0.29079999999999,148.909384749736,218.539995589313,0.494997916702892,"",73.7098352286287,108.176842532969,147.8824234756,73.2014915373968
"L3","16112018",3.80902777777374,"0755",178.75,183.882,183.6568,NA,2018-11-16 07:55:00,2018-11-12 12:30:00,3.80902777777778,20,30,1013.25,1500,0.224500000000006,0.225200000000001,-0.000699999999994816,0.519000000000005,0.00300000000001432,0.515999999999991,162.698976308162,381.238971897475,0.494997916702892,"",80.5356543222334,188.712496855203,169.7728448433,84.0372045101566
"L3","17112018",4.86111111110949,"0910",125.16,183.6551,183.4936,NA,2018-11-17 09:10:00,2018-11-12 12:30:00,4.86111111111111,20,30,1013.25,1500,0.163200000000018,0.161500000000018,0.00169999999999959,0.682200000000023,0.00470000000001392,0.677500000000009,113.921140557928,495.160112455403,0.494997916702892,"",56.3907272445915,245.103224099794,108.281480134268,53.5991070839682
"L3","18112018",5.85902777777665,"0907",65,183.496,183.4102,NA,2018-11-18 09:07:00,2018-11-12 12:30:00,5.85902777777778,20,30,1013.25,1500,0.0833999999999833,0.0858000000000061,-0.00240000000002283,0.765600000000006,0.00229999999999109,0.763300000000015,59.1632641120589,554.323376567461,0.494997916702892,"",29.2856924808121,274.388916580606,59.2867782333784,29.3468317135487
"L3","19112018",6.8395833333343,"0839",44,183.4064,183.3495,NA,2018-11-19 08:39:00,2018-11-12 12:30:00,6.83958333333333,20,30,1013.25,1500,0.0606999999999971,0.0568999999999846,0.00380000000001246,0.826300000000003,0.00610000000000355,0.8202,40.0489787835476,594.372355351009,0.494997916702892,"",19.8241610639344,294.213077644541,40.8431511673573,20.2172747394232
"L3","21112018",8.91666666666424,"1030",52,183.3526,183.2897,NA,2018-11-21 10:30:00,2018-11-12 12:30:00,8.91666666666667,20,30,1013.25,1500,0.0597999999999956,0.0628999999999849,-0.00309999999998922,0.886099999999999,0.00300000000001432,0.883099999999985,47.3306112896471,641.702966640656,0.494997916702892,"",23.4285539846497,317.64163162919,22.787054582779,11.2795445462707
"L3","23112018",10.878472222219,"0935",33.1,183.2933,183.2531,NA,2018-11-23 09:35:00,2018-11-12 12:30:00,10.8784722222222,20,30,1013.25,1500,0.0366000000000213,0.0401999999999987,-0.0035999999999774,0.92270000000002,-0.000599999999963075,0.923299999999983,30.1277544939869,671.830721134643,0.494997916702892,"",14.9131757094597,332.55480733865,15.3571562730411,7.60176036163611
"L3","25112018",13.125,"1530",25,183.2527,183.2222,NA,2018-11-25 15:30:00,2018-11-12 12:30:00,13.125,20,30,1013.25,1500,0.0309000000000026,0.0305000000000177,0.000399999999984857,0.953600000000023,-0.000199999999978218,0.953800000000001,22.7551015815611,694.585822716204,0.494997916702892,"",11.2637278772354,343.818535215886,10.1290096684538,5.01383868414808
"L3","28112018",15.8541666666642,"0900",24.2,183.2204,183.193,NA,2018-11-28 09:00:00,2018-11-12 12:30:00,15.8541666666667,20,30,1013.25,1500,0.0291999999999746,0.0274000000000001,0.00179999999997449,0.982799999999997,0.00159999999999627,0.981200000000001,22.0269383309512,716.612761047155,0.494997916702892,"",10.9032885851639,354.721823801049,8.07093923576837,3.99509810754097
"L3","01122018",18.909722222219,"1020",20.1,183.1938,183.1691,NA,2018-12-01 10:20:00,2018-11-12 12:30:00,18.9097222222222,20,30,1013.25,1500,0.023900000000026,0.0247000000000241,-0.000799999999998136,1.00670000000002,0.000799999999998136,1.00590000000003,18.2951016715751,734.90786271873,0.494997916702892,"",9.0560372132973,363.777861014347,5.98748781978823,2.96379399707912
"L3","05122018",22.8611111111095,"0910",21,183.1638,183.1387,NA,2018-12-05 09:10:00,2018-11-12 12:30:00,22.8611111111111,20,30,1013.25,1500,0.030399999999986,0.025100000000009,0.00529999999997699,1.03710000000001,0.00609999999997513,1.03100000000003,19.1142853285113,754.022148047242,0.494997916702892,"",9.46153141687777,373.239392431225,4.8373586771628,2.39448246754024
"L3","09122018",27.1458333333285,"1600",21,183.1375,183.1118,NA,2018-12-09 16:00:00,2018-11-12 12:30:00,27.1458333333333,20,30,1013.25,1500,0.0269000000000119,0.0257000000000005,0.00120000000001141,1.06400000000002,0.00729999999998654,1.05670000000003,19.1142853285113,773.136433375753,0.494997916702892,"",9.46153141687777,382.700923848102,4.46103255641107,2.20820182176726
